Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp3pm,RainToday,
Albury,6,18,0,NA,NA,N,22,ESE,N,6,13,78,51,1020,1014,NA,NA,17,No,
Albury,7,15,1,NA,NA,WNW,59,NNE,WSW,26,30,72,85,1004,1002,3,8,10,No,
Albury,0,14,7,NA,NA,NE,26,SE,NNE,9,13,90,57,1012,1010,NA,NA,13,Yes,
Albury,6,19,4,NA,NA,NNE,26,ENE,NNE,7,11,94,67,1012,1007,3,3,18,Yes,
Albury,9,17,1,NA,NA,WNW,63,NNW,NW,26,22,68,52,1004,1001,NA,NA,16,Yes,
Albury,7,13,2,NA,NA,W,85,W,NW,15,20,75,53,1010,1008,3,NA,12,Yes,
Albury,4,14,4,NA,NA,NW,43,NNW,NW,13,30,83,56,1016,1014,NA,8,14,Yes,
Albury,1,17,0,NA,NA,N,30,ENE,N,11,19,72,49,1019,1015,NA,NA,16,No,
Albury,1,19,0,NA,NA,NNW,24,ESE,E,7,11,87,51,1017,1013,NA,NA,18,No,
Albury,7,18,4,NA,NA,W,59,NE,W,20,19,81,80,1003,997,1,8,18,Yes,
Albury,6,11,13,NA,NA,WNW,56,W,W,26,20,77,57,1014,1015,8,8,11,Yes,
Albury,7,14,1,NA,NA,NW,39,NW,NW,19,22,90,72,1019,1017,7,5,14,Yes,
Albury,5,14,3,NA,NA,WNW,24,WNW,W,7,15,96,58,1023,1022,8,1,13,Yes,
Albury,1,17,0,NA,NA,ESE,24,ESE,E,9,9,82,45,1025,1020,NA,NA,16,No,
Albury,6,21,0,NA,NA,NE,43,SE,NE,4,24,80,54,1017,1011,NA,NA,20,No,
Albury,6,17,1,NA,NA,NW,35,ESE,WNW,6,13,85,58,1014,1012,1,NA,16,Yes,
Albury,2,15,0,NA,NA,WNW,30,ESE,NW,4,11,81,54,1020,1018,NA,6,15,No,
Albury,2,17,0,NA,NA,NE,37,SE,NE,9,20,79,47,1018,1011,NA,NA,15,No,
Albury,8,18,0,NA,NA,W,41,ENE,W,9,30,73,53,1005,1003,NA,NA,17,No,
Albury,6,17,0,NA,NA,W,46,W,WSW,7,30,90,59,1010,1009,5,4,15,No,
Albury,8,14,0,NA,NA,W,35,W,WNW,17,22,82,67,1013,1011,8,8,13,No,
Albury,3,NA,0,NA,NA,NA,NA,E,WNW,6,13,71,55,1018,1018,NA,6,14,No,
Albury,NA,19,NA,NA,NA,N,31,SE,NNE,7,19,83,46,1022,1018,NA,NA,18,No,
Albury,7,25,0,NA,NA,NE,39,SE,NE,6,22,70,39,1020,1015,NA,NA,24,No,
Albury,13,25,0,NA,NA,NNE,35,E,WNW,9,11,44,25,1017,1012,NA,NA,23,No,
Albury,4,18,0,NA,NA,SW,24,NE,NNW,2,6,60,29,1023,1020,NA,NA,17,No,
Albury,2,17,0,NA,NA,S,20,ESE,S,6,7,68,44,1023,1019,NA,NA,17,No,
Albury,3,21,0,NA,NA,E,17,E,ESE,7,9,74,39,1022,1017,NA,NA,21,No,
Albury,6,19,0,NA,NA,WNW,24,E,NW,6,2,76,73,1014,1012,NA,7,14,No,
Albury,7,20,10,NA,NA,WNW,46,NA,NA,0,0,75,54,1021,1019,NA,NA,20,Yes,
Albury,5,21,0,NA,NA,NNW,22,NE,WNW,6,11,98,46,1019,1015,8,8,19,No,
Albury,8,19,0,NA,NA,W,33,NA,W,0,20,79,50,1015,1014,8,NA,17,No,
Albury,4,19,0,NA,NA,NE,43,ESE,ENE,9,15,73,50,1015,1008,NA,NA,18,No,
Albury,12,20,8,NA,NA,NNE,50,NNW,N,17,13,77,55,1003,999,8,1,19,Yes,
Albury,9,17,29,NA,NA,W,56,W,WSW,26,30,82,54,998,1004,5,8,16,Yes,
Albury,8,18,1,NA,NA,NW,41,WNW,NW,9,24,72,55,1015,1012,NA,4,17,Yes,
Albury,5,21,0,NA,NA,NNW,44,NNE,N,22,13,60,57,1009,1003,2,7,17,No,
Albury,7,12,6,NA,NA,WNW,56,WNW,W,37,24,79,72,1005,1004,7,6,11,Yes,
Albury,5,13,2,NA,NA,W,61,WNW,W,35,37,78,72,1010,1008,5,8,11,Yes,
Albury,6,18,0,NA,NA,W,43,W,W,17,24,79,56,1012,1010,NA,1,17,No,
Albury,2,17,0,NA,NA,NW,19,E,WNW,6,11,73,49,1016,1013,NA,NA,16,No,
Albury,4,21,0,NA,NA,NNW,35,E,NNE,7,17,75,36,1018,1013,NA,NA,21,No,
Albury,9,21,0,NA,NA,SSW,28,N,S,6,9,76,61,1012,1009,NA,NA,19,No,
Albury,12,22,0,NA,NA,SE,30,S,SSW,4,11,68,55,1010,1005,NA,NA,21,No,
Albury,9,14,3,NA,NA,SSE,31,ESE,ESE,17,11,87,75,1014,1015,7,7,13,Yes,
Albury,10,16,2,NA,NA,NNE,20,NA,SE,0,9,85,75,1021,1019,NA,1,15,Yes,
Albury,8,20,0,NA,NA,W,35,NA,SW,0,20,85,47,1021,1019,4,NA,19,No,
Albury,5,16,0,NA,NA,SE,37,ENE,SSE,6,15,85,77,1020,1018,2,2,10,No,
Albury,4,16,4,NA,NA,S,35,NA,SSW,0,15,90,42,1019,1019,NA,NA,15,Yes,
Albury,1,16,0,NA,NA,ESE,39,E,SE,6,13,65,43,1024,1023,NA,NA,16,No,
Albury,3,18,0,NA,NA,SSE,33,ESE,S,11,9,63,39,1028,1026,NA,NA,18,No,
Albury,5,19,0,NA,NA,SE,22,SE,S,17,9,55,36,1030,1026,NA,NA,17,No,
Albury,6,19,0,NA,NA,W,48,SE,NNE,7,17,68,50,1023,1017,NA,NA,18,No,
Albury,6,23,0,NA,NA,W,59,SSE,NE,9,20,88,64,1008,999,NA,1,19,No,
Albury,7,18,2,NA,NA,N,50,N,NW,17,30,70,71,1002,998,7,6,15,Yes,
Albury,10,15,7,NA,NA,W,65,WNW,W,26,30,88,60,1001,1003,8,1,14,Yes,
Albury,10,16,1,NA,NA,WNW,50,NW,WSW,15,22,79,84,1009,1008,8,8,11,Yes,
Albury,4,17,7,NA,NA,W,39,W,WNW,15,19,77,56,1016,1016,NA,4,15,Yes,
Albury,5,19,0,NA,NA,WSW,28,SE,W,6,13,83,46,1023,1022,NA,1,19,No,
Albury,5,20,0,NA,NA,NW,24,SSW,ESE,6,9,72,50,1027,1025,NA,8,19,No,
Albury,5,23,0,NA,NA,NE,19,WSW,NW,4,6,78,38,1027,1024,NA,NA,22,No,
Albury,7,27,0,NA,NA,NNW,30,SE,S,7,17,71,31,1023,1018,NA,NA,26,No,
Albury,9,27,0,NA,NA,SSE,20,ESE,SSE,7,15,73,44,1019,1017,NA,NA,25,No,
Albury,9,27,0,NA,NA,WSW,24,SE,SSE,9,13,67,38,1021,1018,NA,NA,25,No,
Albury,8,24,0,NA,NA,WNW,35,ENE,SW,2,13,70,26,1020,1018,NA,NA,23,No,
Albury,7,25,0,NA,NA,WSW,30,E,W,9,13,68,28,1020,1016,NA,NA,25,No,
Albury,11,23,0,NA,NA,SE,63,WSW,WSW,2,13,68,34,1015,1013,NA,NA,21,No,
Albury,11,22,0,NA,NA,SE,35,SE,SSE,20,15,52,38,1024,1022,NA,NA,21,No,
Albury,6,24,0,NA,NA,ENE,26,S,NNE,7,9,64,43,1028,1023,NA,NA,23,No,
Albury,11,27,0,NA,NA,W,19,SE,SE,4,9,67,41,1025,1021,NA,NA,26,No,
Albury,15,27,0,NA,NA,NNW,31,SE,N,9,20,65,50,1023,1021,NA,NA,26,No,
Albury,14,29,0,NA,NA,WSW,22,SE,S,11,11,75,46,1023,1020,NA,NA,28,No,
Albury,16,31,0,NA,NA,SSE,20,E,SE,11,11,65,38,1022,1019,NA,NA,30,No,
Albury,18,34,0,NA,NA,WNW,33,SE,SE,9,17,66,35,1022,1017,NA,NA,33,No,
Albury,19,32,0,NA,NA,S,20,SE,SE,9,9,66,47,1019,1015,NA,NA,31,No,
Albury,19,24,0,NA,NA,W,46,W,W,24,20,46,39,1010,1012,NA,NA,22,No,
Albury,10,23,0,NA,NA,WNW,39,WSW,WNW,7,19,59,27,1017,1016,NA,NA,23,No,
Albury,7,25,0,NA,NA,NE,44,SE,SE,7,26,67,28,1021,1017,NA,NA,25,No,
Albury,11,28,0,NA,NA,SSE,28,SE,S,11,15,55,32,1025,1022,NA,NA,27,No,
Albury,11,30,0,NA,NA,S,22,SE,S,6,15,57,27,1029,1025,NA,NA,29,No,
Albury,14,32,0,NA,NA,SSE,28,SE,E,4,9,55,29,1029,1025,NA,NA,30,No,
Albury,15,33,0,NA,NA,WSW,37,ESE,SSE,7,13,48,29,1025,1021,NA,NA,33,No,
Albury,16,35,0,NA,NA,SW,33,SE,SW,7,11,49,23,1021,1017,NA,NA,34,No,
Albury,17,36,0,NA,NA,ESE,26,SSE,SE,4,13,43,18,1021,1018,NA,NA,35,No,
Albury,17,35,0,NA,NA,WSW,43,E,SW,2,28,49,18,1019,1015,NA,NA,35,No,
Albury,18,33,0,NA,NA,SE,31,SE,SSE,19,17,42,22,1017,1014,NA,NA,32,No,
Albury,13,35,0,NA,NA,W,46,SSE,SSW,13,11,55,25,1016,1011,NA,NA,33,No,
Albury,17,36,0,NA,NA,W,35,ENE,W,6,22,57,16,1010,1007,NA,NA,35,No,
Albury,15,35,0,NA,NA,W,54,SSE,S,4,13,46,20,1007,1003,NA,NA,33,No,
Albury,12,31,0,NA,NA,SSE,30,SSE,SSE,19,9,38,18,1008,1006,NA,NA,29,No,
Albury,11,34,0,NA,NA,N,24,S,W,9,9,53,18,1010,1007,NA,NA,33,No,
Albury,19,40,0,NA,NA,NW,37,NNE,WNW,17,22,29,11,1007,1005,NA,NA,39,No,
Albury,15,38,0,NA,NA,NW,78,SSE,WNW,4,13,45,21,1008,1002,NA,1,36,No,
Albury,19,21,11,NA,NA,NE,37,NE,SSE,9,9,95,91,1011,1009,8,8,21,Yes,
Albury,18,28,26,NA,NA,NNW,61,NA,W,0,46,98,67,1004,1004,8,8,26,Yes,
Albury,12,24,0,NA,NA,W,24,WSW,S,7,9,63,37,1021,1021,NA,NA,23,No,
Albury,13,26,0,NA,NA,WNW,30,SSE,S,7,7,60,40,1025,1022,NA,1,25,No,
Albury,17,33,0,NA,NA,SE,24,S,S,4,7,60,36,1021,1016,NA,NA,32,No,
Albury,21,35,0,NA,NA,N,78,SE,WNW,13,39,48,70,1012,1008,1,4,25,No,
Albury,16,26,10,NA,NA,N,24,NE,NA,11,0,82,56,1011,1009,7,5,25,Yes,
Albury,17,26,0,NA,NA,W,52,WNW,NW,24,24,48,27,1007,1003,2,1,26,No,
Albury,13,22,9,NA,NA,WNW,46,WSW,WNW,6,19,94,54,1001,1001,8,4,21,Yes,
Albury,13,24,2,NA,NA,SE,50,SSE,SE,9,24,82,35,1010,1009,3,1,24,Yes,
Albury,12,24,0,NA,NA,E,37,SE,SE,24,22,43,31,1018,1017,NA,NA,23,No,
Albury,11,27,0,NA,NA,WNW,39,SSE,WSW,7,9,48,29,1022,1019,NA,NA,26,No,
Albury,11,32,0,NA,NA,W,50,S,NNW,6,17,57,16,1019,1014,NA,NA,30,No,
Albury,12,28,0,NA,NA,WSW,44,SW,SW,11,20,42,7,1016,1014,NA,NA,27,No,
Albury,11,27,0,NA,NA,W,37,SE,WSW,2,24,44,22,1015,1013,NA,NA,26,No,
Albury,11,31,0,NA,NA,W,28,NE,W,4,13,58,23,1016,1012,NA,NA,29,No,
Albury,13,32,0,NA,NA,W,39,ENE,NW,6,28,47,19,1012,1009,NA,NA,31,No,
Albury,18,25,0,NA,NA,SW,54,WSW,SW,13,28,58,45,1007,1006,7,5,22,No,
Albury,9,25,1,NA,NA,WNW,30,SSW,NW,6,15,64,24,1012,1009,NA,NA,23,Yes,
Albury,14,27,0,NA,NA,W,52,SE,W,6,19,52,26,1009,1005,7,7,26,No,
Albury,9,23,1,NA,NA,SW,41,WSW,SW,19,20,62,30,1017,1016,6,3,21,No,
Albury,9,27,0,NA,NA,WSW,39,ENE,SW,4,15,52,31,1019,1016,NA,4,26,No,
Albury,12,30,0,NA,NA,SW,43,SSE,WSW,2,24,52,27,1018,1015,NA,NA,29,No,
Albury,14,32,0,NA,NA,SSE,28,SSE,SSE,13,15,48,25,1019,1016,NA,NA,31,No,
Albury,13,35,0,NA,NA,SSW,28,SE,S,7,19,51,22,1019,1015,NA,NA,33,No,
Albury,15,39,0,NA,NA,NNW,39,SSE,NNE,9,20,45,8,1017,1012,NA,NA,37,No,
Albury,15,40,0,NA,NA,NW,107,S,WNW,9,50,40,28,1009,1006,NA,2,31,No,
Albury,12,26,3,NA,NA,W,41,NW,W,11,17,60,19,1015,1014,NA,NA,25,Yes,
Albury,11,29,0,NA,NA,WSW,37,SSE,WSW,2,20,45,23,1016,1014,NA,NA,28,No,
Albury,12,31,0,NA,NA,NNW,31,SSE,ESE,7,7,52,21,1018,1014,NA,NA,30,No,
Albury,13,34,0,NA,NA,NW,39,ESE,NW,6,22,48,10,1014,1010,NA,NA,33,No,
Albury,15,37,0,NA,NA,WSW,39,ENE,SW,11,19,44,10,1011,1007,NA,NA,36,No,
Albury,18,38,0,NA,NA,E,37,SE,N,11,11,41,12,1012,1009,NA,NA,38,No,
Albury,23,35,0,NA,NA,NNE,63,N,NNW,31,20,21,29,1007,1006,NA,NA,30,No,
Albury,19,28,10,NA,NA,SE,31,NA,NNE,0,6,84,49,1010,1008,5,1,28,Yes,
Albury,17,31,0,NA,NA,N,33,SSE,NW,17,7,56,34,1015,1012,1,NA,29,No,
Albury,18,27,0,NA,NA,ENE,24,S,NE,11,15,61,74,1016,1014,1,NA,23,No,
Albury,18,36,0,NA,NA,SE,33,SW,WSW,6,11,58,23,1015,1013,NA,NA,34,No,
Albury,19,36,0,NA,NA,SSE,31,ENE,NE,4,9,46,24,1020,1017,NA,NA,34,No,
Albury,20,37,0,NA,NA,N,33,S,NE,4,15,41,15,1022,1017,NA,NA,35,No,
Albury,21,33,0,NA,NA,N,44,ENE,NE,15,20,41,35,1017,1012,NA,1,31,No,
Albury,19,32,5,NA,NA,NNE,39,NW,WNW,9,9,70,40,1012,1009,NA,1,31,Yes,
Albury,19,29,12,NA,NA,W,56,S,W,6,28,88,48,1008,1006,5,NA,28,Yes,
Albury,12,30,0,NA,NA,W,30,SSW,SW,9,19,57,32,1014,1013,NA,NA,28,No,
Albury,15,33,0,NA,NA,SW,30,ENE,NNW,11,9,55,24,1018,1014,NA,NA,31,No,
Albury,15,36,0,NA,NA,W,46,E,NW,4,17,46,13,1015,1012,NA,NA,35,No,
Albury,16,34,0,NA,NA,WNW,41,ENE,W,2,26,49,7,1014,1012,NA,NA,33,No,
Albury,15,33,0,NA,NA,SSE,28,NE,NA,9,NA,45,17,1015,1013,NA,1,32,No,
Albury,17,36,0,NA,NA,N,30,SE,WNW,6,13,50,19,1018,1015,NA,NA,35,No,
Albury,20,40,0,NA,NA,W,41,ESE,W,7,22,48,19,1017,1013,NA,1,39,No,
Albury,21,42,0,NA,NA,WSW,41,E,SW,9,15,38,8,1015,1011,NA,NA,41,No,
Albury,21,42,0,NA,NA,NE,30,SE,NNW,11,9,39,15,1014,1009,NA,NA,41,No,
Albury,25,42,0,NA,NA,NNW,74,S,NNW,7,33,48,12,1008,1004,3,NA,41,No,
Albury,23,28,0,NA,NA,SW,44,WSW,WNW,13,11,56,79,1010,1012,NA,8,20,No,
Albury,16,32,3,NA,NA,SSW,35,SSE,SSE,15,19,55,28,1016,1013,8,NA,30,Yes,
Albury,17,36,0,NA,NA,NNW,33,SE,NE,11,13,51,20,1016,1011,NA,NA,34,No,
Albury,22,37,0,NA,NA,W,46,N,W,22,30,50,11,1010,1004,NA,NA,36,No,
Albury,17,26,0,NA,NA,WNW,57,W,W,20,35,51,24,1007,1006,4,1,24,No,
Albury,11,23,0,NA,NA,SW,52,W,WSW,22,30,44,30,1008,1007,2,8,21,No,
Albury,9,25,0,NA,NA,W,50,W,WSW,6,30,47,27,1012,1010,NA,NA,24,No,
Albury,11,33,0,NA,NA,W,48,SSE,WNW,2,19,52,15,1012,1009,NA,NA,31,No,
Albury,15,37,0,NA,NA,W,56,SE,WNW,2,22,39,18,1011,1008,NA,NA,34,No,
Albury,19,42,0,NA,NA,NNW,69,SE,NNW,7,31,40,9,1009,1004,NA,NA,39,No,
Albury,25,35,0,NA,NA,WSW,43,WNW,W,20,19,43,9,1007,1007,NA,NA,35,No,
Albury,14,34,0,NA,NA,SSW,28,SSE,WNW,6,15,50,22,1013,1010,NA,NA,32,No,
Albury,14,36,0,NA,NA,WNW,35,E,WSW,6,17,47,8,1011,1008,NA,NA,35,No,
Albury,15,36,0,NA,NA,WSW,39,NA,WSW,0,17,35,10,1010,1009,NA,NA,34,No,
Albury,18,36,0,NA,NA,W,43,S,WSW,7,15,45,14,1011,1008,NA,NA,35,No,
Albury,15,34,0,NA,NA,NW,35,SE,WNW,2,22,51,8,1009,1005,NA,NA,34,No,
Albury,16,35,0,NA,NA,SSE,35,SE,NNE,2,7,46,14,1009,1008,NA,NA,34,No,
Albury,19,37,0,NA,NA,NE,46,SSE,NW,15,9,48,22,1015,1012,NA,NA,35,No,
Albury,22,36,0,NA,NA,NE,44,ENE,E,22,15,39,16,1014,1010,NA,NA,35,No,
Albury,21,38,0,NA,NA,E,67,S,SSE,4,15,46,19,1014,1010,NA,NA,37,No,
Albury,18,34,9,NA,NA,ENE,39,SSE,NE,7,9,61,24,1016,1012,NA,NA,33,Yes,
Albury,18,36,0,NA,NA,E,57,SSE,ESE,15,17,36,23,1014,1009,NA,3,35,No,
Albury,24,32,0,NA,NA,NNW,44,ENE,NA,19,NA,51,44,1011,1006,4,NA,31,No,
Albury,19,26,52,NA,NA,SE,33,S,SSW,9,13,83,70,1010,1009,4,8,25,Yes,
Albury,20,30,6,NA,NA,SE,43,SE,SE,20,22,55,38,1016,1016,NA,NA,30,Yes,
Albury,20,34,0,NA,NA,SE,37,SE,E,19,6,53,32,1021,1018,NA,NA,33,No,
Albury,23,34,0,NA,NA,NNW,37,ESE,ESE,7,11,66,32,1021,1018,7,7,34,No,
Albury,22,35,0,NA,NA,NA,NA,ENE,SW,6,11,58,37,1021,1018,NA,1,34,No,
Albury,22,36,NA,NA,NA,SSW,46,NA,S,NA,15,64,28,1019,1015,NA,4,33,No,
Albury,22,35,0,NA,NA,NA,NA,SSE,E,9,7,76,35,1016,1010,NA,8,33,No,
Albury,23,29,NA,NA,NA,SW,24,NA,NNW,NA,11,81,67,1009,1008,NA,7,26,No,
Albury,21,27,0,NA,NA,NE,24,E,NE,9,11,82,59,1010,1008,8,1,27,No,
Albury,21,30,0,NA,NA,SE,41,SSE,SE,7,20,80,43,1007,1004,8,8,29,No,
Albury,18,27,0,NA,NA,ESE,52,SSW,SE,7,28,76,44,1009,1009,8,NA,26,No,
Albury,18,29,0,NA,NA,SE,31,SSE,E,19,13,48,34,1015,1013,NA,NA,27,No,
Albury,16,31,0,NA,NA,NA,NA,SE,SSW,6,11,66,30,1016,1014,NA,NA,30,No,
Albury,NA,31,NA,NA,NA,ESE,31,SSE,SSW,7,7,33,24,1020,1019,NA,NA,30,No,
Albury,16,30,0,NA,NA,NNE,26,E,WNW,9,9,54,34,1024,1020,NA,NA,29,No,
Albury,16,32,0,NA,NA,NW,57,SE,N,7,19,70,35,1019,1014,1,2,31,No,
Albury,20,35,1,NA,NA,SSW,59,SE,SE,6,24,71,59,1015,1011,3,8,27,No,
Albury,20,26,4,NA,NA,E,46,ENE,NW,4,9,83,70,1015,1012,8,8,24,Yes,
Albury,13,26,0,NA,NA,W,31,W,SSE,15,11,56,34,1017,1017,NA,NA,24,No,
Albury,13,29,0,NA,NA,SE,24,SE,SE,9,11,57,35,1020,1018,NA,NA,26,No,
Albury,15,31,0,NA,NA,NNW,22,ESE,ESE,2,7,61,33,1024,1021,NA,NA,29,No,
Albury,17,NA,0,NA,NA,NA,NA,NE,E,13,9,54,28,1025,1021,NA,NA,29,No,
Albury,NA,26,NA,NA,NA,NE,26,SE,E,9,13,70,62,1019,1018,2,2,25,No,
Albury,18,29,1,NA,NA,W,39,NA,W,0,20,84,45,1017,1014,8,NA,29,Yes,
Albury,14,NA,0,NA,NA,NA,NA,SE,SSE,19,20,50,35,1019,1016,6,NA,26,No,
Albury,11,29,NA,NA,NA,SSE,28,SE,ESE,9,15,58,23,1019,1015,NA,NA,27,No,
Albury,13,31,0,NA,NA,ENE,19,NA,ENE,0,4,61,26,1019,1014,NA,NA,29,No,
Albury,15,NA,0,NA,NA,NA,NA,SE,S,7,11,70,35,1014,1010,NA,NA,29,No,
Albury,NA,22,0,NA,NA,NE,37,NE,NE,24,17,74,93,1009,1007,8,8,20,No,
Albury,19,30,21,NA,NA,WSW,39,W,N,9,7,87,48,1010,1009,8,1,29,Yes,
Albury,18,23,6,NA,NA,SE,39,NW,E,15,13,89,82,1013,1009,8,7,21,Yes,
Albury,18,26,66,NA,NA,NW,56,N,NNW,11,37,79,38,1009,1008,NA,1,24,Yes,
Albury,16,22,6,NA,NA,NW,46,WNW,WNW,20,17,90,67,1014,1016,8,8,19,Yes,
Albury,9,NA,0,NA,NA,NA,NA,SSE,SSE,9,11,69,35,1024,1023,NA,1,22,No,
Albury,12,24,NA,NA,NA,SSE,28,SE,SE,13,11,56,40,1031,1030,NA,NA,23,No,
Albury,11,25,0,NA,NA,NNE,20,S,W,4,4,72,40,1036,1034,NA,NA,24,No,
Albury,12,26,0,NA,NA,SE,24,NA,E,0,9,80,44,1035,1031,NA,NA,24,No,
Albury,12,26,0,NA,NA,SE,24,SSE,SSE,6,7,75,37,1030,1026,NA,NA,25,No,
Albury,13,27,0,NA,NA,E,22,NA,SSW,0,11,72,38,1026,1022,NA,1,26,No,
Albury,13,29,0,NA,NA,ENE,46,NA,SSW,0,4,73,28,1024,1021,NA,NA,28,No,
Albury,13,30,0,NA,NA,SSW,19,N,W,2,4,76,35,1026,1023,NA,NA,30,No,
Albury,15,30,0,NA,NA,SSE,48,SE,W,2,9,73,36,1025,1022,NA,NA,30,No,
Albury,15,31,0,NA,NA,W,33,SSE,WNW,4,15,79,31,1020,1017,NA,1,30,No,
Albury,17,32,0,NA,NA,W,35,SSE,SW,6,19,77,36,1020,1018,8,NA,32,No,
Albury,17,26,0,NA,NA,W,44,NA,WSW,0,24,78,46,1019,1018,2,NA,25,No,
Albury,9,25,0,NA,NA,WNW,30,SSE,WNW,6,13,69,36,1021,1019,NA,NA,24,No,
Albury,8,27,0,NA,NA,WNW,31,S,WNW,6,19,79,23,1021,1019,NA,NA,26,No,
Albury,11,29,0,NA,NA,S,22,NA,W,0,6,81,31,1022,1020,NA,NA,27,No,
Albury,12,30,0,NA,NA,NNW,24,E,NNW,4,6,75,32,1022,1018,NA,NA,29,No,
Albury,13,30,0,NA,NA,WNW,24,NA,WNW,0,11,80,32,1019,1016,NA,NA,29,No,
Albury,16,30,0,NA,NA,E,20,NA,S,0,9,73,32,1020,1017,NA,NA,30,No,
Albury,17,29,0,NA,NA,W,39,ENE,N,4,13,79,41,1016,1012,NA,NA,28,No,
Albury,18,26,11,NA,NA,WNW,26,W,WNW,7,20,94,61,1016,1015,7,5,25,Yes,
Albury,17,27,0,NA,NA,SSW,28,NA,WSW,0,11,91,44,1020,1018,NA,NA,26,No,
Albury,13,26,0,NA,NA,SSE,28,SSE,NE,9,9,71,42,1021,1018,NA,1,25,No,
Albury,12,26,0,NA,NA,WNW,26,ESE,NW,2,9,82,44,1020,1017,NA,2,25,No,
Albury,10,25,0,NA,NA,SE,20,NA,S,0,6,78,42,1020,1017,NA,NA,24,No,
Albury,12,25,0,NA,NA,NE,26,NA,NE,0,11,71,41,1021,1018,NA,5,25,No,
Albury,13,25,0,NA,NA,SE,20,SE,N,13,7,58,37,1022,1018,7,NA,24,No,
Albury,10,25,0,NA,NA,SE,17,SSE,ENE,2,9,76,38,1021,1016,1,NA,25,No,
Albury,11,25,0,NA,NA,NE,33,NA,ENE,0,20,75,40,1018,1013,NA,NA,24,No,
Albury,16,23,3,NA,NA,N,30,NNE,WNW,17,9,87,69,1013,1011,8,3,23,Yes,
Albury,14,23,3,NA,NA,NW,46,WNW,WSW,13,20,84,53,1017,1015,1,1,23,Yes,
Albury,10,22,0,NA,NA,E,22,SE,SSE,4,7,73,55,1016,1011,NA,2,21,No,
Albury,14,19,0,NA,NA,WNW,22,NE,NE,6,11,84,79,1012,1009,8,8,18,No,
Albury,14,19,7,NA,NA,WNW,57,NW,W,17,35,86,43,1010,1010,8,2,18,Yes,
Albury,6,17,0,NA,NA,SW,41,W,SW,19,24,71,54,1018,1017,NA,8,16,No,
Albury,5,20,0,NA,NA,SW,19,SSW,W,4,11,82,49,1024,1021,NA,NA,20,No,
Albury,5,22,0,NA,NA,SSE,19,E,SSW,9,7,81,49,1024,1020,NA,NA,22,No,
Albury,6,24,0,NA,NA,SE,17,NA,S,0,6,79,40,1023,1021,NA,NA,22,No,
Albury,8,25,0,NA,NA,SSE,19,S,SSE,6,11,79,45,1027,1023,NA,NA,24,No,
Albury,9,25,0,NA,NA,ESE,17,ENE,SSE,7,11,74,38,1028,1024,NA,NA,25,No,
Albury,10,25,0,NA,NA,SSW,17,NA,S,0,9,67,47,1027,1023,4,NA,25,No,
Albury,11,26,0,NA,NA,ESE,17,NA,SSE,0,9,81,46,1026,1022,2,3,26,No,
Albury,12,25,0,NA,NA,ENE,26,SSE,E,2,13,79,49,1025,1020,1,1,24,No,
Albury,12,28,0,NA,NA,NW,20,ENE,SSW,6,7,74,44,1023,1020,NA,NA,26,No,
Albury,11,27,0,NA,NA,WSW,17,NA,SSW,0,9,74,40,1024,1019,NA,NA,26,No,
Albury,11,29,0,NA,NA,NNW,35,ESE,NNW,7,15,89,34,1021,1014,1,NA,28,No,
Albury,15,20,4,NA,NA,NNW,46,NNE,NNW,11,28,95,86,1013,1009,8,8,19,Yes,
Albury,11,19,17,NA,NA,W,37,WSW,W,11,20,72,40,1016,1018,NA,NA,18,Yes,
Albury,5,18,0,NA,NA,SSE,15,E,S,4,9,78,49,1027,1023,NA,NA,17,No,
Albury,7,16,0,NA,NA,ENE,17,NA,ENE,0,7,84,58,1021,1018,6,7,16,No,
Albury,10,17,2,NA,NA,NW,30,NE,WNW,6,17,84,50,1022,1020,1,1,17,Yes,
Albury,11,18,0,NA,NA,W,28,WSW,WSW,7,11,79,69,1022,1020,5,8,17,No,
Albury,6,19,0,NA,NA,ESE,13,NA,ESE,0,2,99,53,1027,1024,8,NA,19,No,
Albury,6,21,0,NA,NA,N,22,NA,NE,0,9,84,46,1028,1024,NA,NA,21,No,
Albury,5,21,0,NA,NA,SSW,15,NE,ESE,7,9,97,47,1027,1024,6,NA,20,No,
Albury,7,23,0,NA,NA,NNW,30,NA,NE,0,11,83,39,1027,1022,NA,NA,23,No,
Albury,8,25,0,NA,NA,WNW,61,WSW,N,7,26,92,29,1018,1011,8,4,25,No,
Albury,9,15,3,NA,NA,W,39,NW,W,17,22,84,51,1016,1016,8,NA,15,Yes,
Albury,7,15,0,NA,NA,W,35,NW,W,11,9,78,68,1022,1022,8,8,15,No,
Albury,6,18,0,NA,NA,W,20,S,WNW,2,6,89,56,1025,1022,8,6,17,No,
Albury,10,19,0,NA,NA,SSE,13,NA,NA,0,0,84,59,1024,1021,6,1,19,No,
Albury,6,20,0,NA,NA,ENE,17,E,SSE,7,4,99,54,1023,1020,8,1,19,No,
Albury,5,20,0,NA,NA,ENE,17,S,NE,2,9,99,47,1021,1015,7,NA,20,No,
Albury,3,16,0,NA,NA,WSW,43,WNW,WSW,9,20,77,47,1013,1015,NA,NA,13,No,
